abstained,answer,answer_em,answer_f1,branch,candidate_ids,citation_support_fraction,citation_validity,citation_verification_passed,context_chars,context_ids,context_routes,context_signals,embedding_index_cost_usd_once,embedding_index_input_tokens_once,end_to_end_ms,fallback,generation_error,generation_ms,generator_completion_tokens,generator_cost_usd,generator_model,generator_prompt_tokens,index_ms_once,language,mrr_10_candidates,mrr_10_context,ndcg_10_candidates,ndcg_10_context,online_cost_usd,query,query_id,recall_candidate_k,recall_context_k,references,regeneration_count,rerank_ms,reranker_cost_usd,reranker_details,reranker_error,reranker_input_tokens,reranker_output_tokens,reranker_requested_model,reranker_resolved_model,retrieval_cost_usd,retrieval_input_tokens,retrieval_ms,retry_count,run_kind,source_contains_gold,split,verification_checks,verification_cost_usd,verification_input_tokens,verification_ms,verification_output_tokens,wrong_answer
False,,,,P,xquad-tr-676f15c5743e|xquad-tr-c9aace6a287e|xquad-tr-54ad3394fb35|xquad-tr-1a02c22956bb|xquad-tr-02b48bacfd77|xquad-tr-8fcabca21ff1|xquad-tr-07b450b99a51|xquad-tr-bc6c7ad63735|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b|xquad-tr-5d57febd31d2|xquad-tr-3ec52ccce002|xquad-tr-56eda5522458|xquad-tr-3235577fd416|xquad-tr-4a841f83d10a|xquad-tr-3ecd8572f796|xquad-tr-00131885f61f|xquad-tr-a75bd2936825|xquad-tr-1b252cecccf1|xquad-tr-102947b53d99,,,,2966,xquad-tr-676f15c5743e|xquad-tr-c9aace6a287e|xquad-tr-02b48bacfd77|xquad-tr-54ad3394fb35|xquad-tr-1a02c22956bb,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1482.5254159950418,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.0005846439999999999,Hangi takım MLS'den uzaklaştırıldı?,xquad-tr-5706149552bb891400689880,1.0,1.0,Chivas,0,994.8820829886245,0.000584514,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-676f15c5743e"":0.95,""xquad-tr-c9aace6a287e"":0.03,""xquad-tr-02b48bacfd77"":0.03,""xquad-tr-54ad3394fb35"":0.01,""xquad-tr-1a02c22956bb"":0.01,""xquad-tr-8fcabca21ff1"":0.01,""xquad-tr-07b450b99a51"":0.01,""xquad-tr-bc6c7ad63735"":0.01,""xquad-tr-391129eff6d9"":0.01,""xquad-tr-2b81f10d1c9b"":0.01,""xquad-tr-5d57febd31d2"":0.01,""xquad-tr-3ec52ccce002"":0.01,""xquad-tr-56eda5522458"":0.01,""xquad-tr-3235577fd416"":0.01,""xquad-tr-4a841f83d10a"":0.01,""xquad-tr-3ecd8572f796"":0.01,""xquad-tr-00131885f61f"":0.01,""xquad-tr-a75bd2936825"":0.01,""xquad-tr-1b252cecccf1"":0.01,""xquad-tr-102947b53d99"":0.01}}",,13917,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.3e-07,13,487.6433330064174,0,real,True,test,,0.0,0,0.0,0,False
False,,,,P,xquad-tr-676f15c5743e|xquad-tr-54ad3394fb35|xquad-tr-cc3cff2b6711|xquad-tr-8849e9f42f01|xquad-tr-d3201e523e0b|xquad-tr-fc07a484dfcc|xquad-tr-3549ea4088fa|xquad-tr-02b48bacfd77|xquad-tr-1955dfb7dcf8|xquad-tr-1205a55bc8be|xquad-tr-515e520983bf|xquad-tr-cf9d3c41c0ee|xquad-tr-0d54e1458a4d|xquad-tr-1b252cecccf1|xquad-tr-5d6c794a5589|xquad-tr-c2757e065d82|xquad-tr-c2d7b0c4ce20|xquad-tr-2b81f10d1c9b|xquad-tr-391129eff6d9|xquad-tr-f3073d3cd894,,,,3464,xquad-tr-676f15c5743e|xquad-tr-1955dfb7dcf8|xquad-tr-54ad3394fb35|xquad-tr-3549ea4088fa|xquad-tr-02b48bacfd77,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1443.6494170076912,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.000597316,Uzaklaştırılan takımın ne zaman dönmesi programlanmıştır?,xquad-tr-5706149552bb891400689884,1.0,1.0,2018,0,923.5170830070274,0.0005971559999999999,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-676f15c5743e"":0.9,""xquad-tr-1955dfb7dcf8"":0.3,""xquad-tr-54ad3394fb35"":0.22,""xquad-tr-3549ea4088fa"":0.16,""xquad-tr-02b48bacfd77"":0.13,""xquad-tr-515e520983bf"":0.09,""xquad-tr-5d6c794a5589"":0.09,""xquad-tr-1b252cecccf1"":0.08,""xquad-tr-391129eff6d9"":0.07,""xquad-tr-c2757e065d82"":0.06,""xquad-tr-fc07a484dfcc"":0.04,""xquad-tr-1205a55bc8be"":0.03,""xquad-tr-cf9d3c41c0ee"":0.03,""xquad-tr-8849e9f42f01"":0.02,""xquad-tr-0d54e1458a4d"":0.02,""xquad-tr-c2d7b0c4ce20"":0.02,""xquad-tr-2b81f10d1c9b"":0.02,""xquad-tr-cc3cff2b6711"":0.01,""xquad-tr-d3201e523e0b"":0.01,""xquad-tr-f3073d3cd894"":0.01}}",,14218,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.6e-07,16,520.1323340006638,0,real,True,test,,0.0,0,0.0,0,False
False,,,,P,xquad-tr-3ecd8572f796|xquad-tr-56eda5522458|xquad-tr-c53f1075698c|xquad-tr-da0a49ac3dbf|xquad-tr-34fa99e66bd1|xquad-tr-3a955860c4e0|xquad-tr-96ffd1240bc7|xquad-tr-193e3666bbf5|xquad-tr-50e788dec56f|xquad-tr-1955dfb7dcf8|xquad-tr-3ec52ccce002|xquad-tr-85c71e54c978|xquad-tr-e45932b173af|xquad-tr-b0a07a94d027|xquad-tr-e4de0bd829f8|xquad-tr-13344c31f203|xquad-tr-2d053c371ab3|xquad-tr-199a59f3dea6|xquad-tr-2096d87118ed|xquad-tr-3dcc3bbc2c25,,,,4253,xquad-tr-3ecd8572f796|xquad-tr-56eda5522458|xquad-tr-34fa99e66bd1|xquad-tr-193e3666bbf5|xquad-tr-e45932b173af,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1329.0396659867838,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.000591574,NTL'nin hizmetleri adını ne olarak değiştirdi?,xquad-tr-57096b66200fba1400367faa,1.0,1.0,Virgin Media,0,866.1971249966882,0.000591444,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-3ecd8572f796"":0.96,""xquad-tr-56eda5522458"":0.12,""xquad-tr-34fa99e66bd1"":0.07,""xquad-tr-193e3666bbf5"":0.07,""xquad-tr-e45932b173af"":0.05,""xquad-tr-2d053c371ab3"":0.05,""xquad-tr-da0a49ac3dbf"":0.04,""xquad-tr-96ffd1240bc7"":0.03,""xquad-tr-85c71e54c978"":0.03,""xquad-tr-c53f1075698c"":0.02,""xquad-tr-3a955860c4e0"":0.02,""xquad-tr-e4de0bd829f8"":0.02,""xquad-tr-13344c31f203"":0.02,""xquad-tr-2096d87118ed"":0.02,""xquad-tr-50e788dec56f"":0.01,""xquad-tr-1955dfb7dcf8"":0.01,""xquad-tr-3ec52ccce002"":0.01,""xquad-tr-b0a07a94d027"":0.01,""xquad-tr-199a59f3dea6"":0.01,""xquad-tr-3dcc3bbc2c25"":0.01}}",,14082,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.3e-07,13,462.8425409900956,0,real,True,test,,0.0,0,0.0,0,False
False,,,,P,xquad-tr-78921f103805|xquad-tr-3ecd8572f796|xquad-tr-47af34496cb9|xquad-tr-6aaf26e70f3b|xquad-tr-94078d72dd6e|xquad-tr-c7f949af8938|xquad-tr-4ce3b039da5b|xquad-tr-56eda5522458|xquad-tr-13344c31f203|xquad-tr-0cec58654d5a|xquad-tr-1b0c70acfbe4|xquad-tr-e45932b173af|xquad-tr-340f1c764a20|xquad-tr-a331d4542806|xquad-tr-da0a49ac3dbf|xquad-tr-c53f1075698c|xquad-tr-c14d2247c505|xquad-tr-9683af0ea7d1|xquad-tr-515e520983bf|xquad-tr-1205a55bc8be,,,,3749,xquad-tr-78921f103805|xquad-tr-4ce3b039da5b|xquad-tr-3ecd8572f796|xquad-tr-6aaf26e70f3b|xquad-tr-13344c31f203,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1493.6626670096302,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.00064028,Hangi şirket BSkyB ile yüksek mahkeme davalarını sonlandırmayı kabul etmiştir?,xquad-tr-57097d63ed30961900e841fe,1.0,1.0,Virgin Media,0,964.8322499997448,0.00064008,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-78921f103805"":0.94,""xquad-tr-4ce3b039da5b"":0.06,""xquad-tr-3ecd8572f796"":0.03,""xquad-tr-6aaf26e70f3b"":0.02,""xquad-tr-13344c31f203"":0.02,""xquad-tr-c14d2247c505"":0.02,""xquad-tr-47af34496cb9"":0.01,""xquad-tr-94078d72dd6e"":0.01,""xquad-tr-c7f949af8938"":0.01,""xquad-tr-56eda5522458"":0.01,""xquad-tr-0cec58654d5a"":0.01,""xquad-tr-1b0c70acfbe4"":0.01,""xquad-tr-e45932b173af"":0.01,""xquad-tr-340f1c764a20"":0.01,""xquad-tr-a331d4542806"":0.01,""xquad-tr-da0a49ac3dbf"":0.01,""xquad-tr-c53f1075698c"":0.01,""xquad-tr-9683af0ea7d1"":0.01,""xquad-tr-515e520983bf"":0.01,""xquad-tr-1205a55bc8be"":0.01}}",,15240,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,2e-07,20,528.8304170098854,0,real,True,test,,0.0,0,0.0,0,False
False,,,,P,xquad-tr-78921f103805|xquad-tr-3ecd8572f796|xquad-tr-c7f949af8938|xquad-tr-47af34496cb9|xquad-tr-94078d72dd6e|xquad-tr-56eda5522458|xquad-tr-13344c31f203|xquad-tr-1b0c70acfbe4|xquad-tr-0cec58654d5a|xquad-tr-e45932b173af|xquad-tr-c53f1075698c|xquad-tr-da0a49ac3dbf|xquad-tr-1205a55bc8be|xquad-tr-340f1c764a20|xquad-tr-a331d4542806|xquad-tr-c14d2247c505|xquad-tr-515e520983bf|xquad-tr-bc6c7ad63735|xquad-tr-9683af0ea7d1|xquad-tr-3ef5f57c6f4b,,,,5963,xquad-tr-78921f103805|xquad-tr-3ecd8572f796|xquad-tr-13344c31f203|xquad-tr-c7f949af8938|xquad-tr-47af34496cb9,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1600.3835419978714,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.000644428,Hangi şirket Virgin Media ile yüksek mahkeme davalarını sonlandırmayı kabul etmiştir?,xquad-tr-57097d63ed30961900e841ff,1.0,1.0,BSkyB,0,928.602875006618,0.000644238,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-78921f103805"":0.88,""xquad-tr-3ecd8572f796"":0.05,""xquad-tr-13344c31f203"":0.02,""xquad-tr-c7f949af8938"":0.01,""xquad-tr-47af34496cb9"":0.01,""xquad-tr-94078d72dd6e"":0.01,""xquad-tr-56eda5522458"":0.01,""xquad-tr-1b0c70acfbe4"":0.01,""xquad-tr-0cec58654d5a"":0.01,""xquad-tr-e45932b173af"":0.01,""xquad-tr-c53f1075698c"":0.01,""xquad-tr-da0a49ac3dbf"":0.01,""xquad-tr-1205a55bc8be"":0.01,""xquad-tr-340f1c764a20"":0.01,""xquad-tr-a331d4542806"":0.01,""xquad-tr-c14d2247c505"":0.01,""xquad-tr-515e520983bf"":0.01,""xquad-tr-bc6c7ad63735"":0.01,""xquad-tr-9683af0ea7d1"":0.01,""xquad-tr-3ef5f57c6f4b"":0.01}}",,15339,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.9e-07,19,671.7806669912534,0,real,True,test,,0.0,0,0.0,0,False
False,,,,P,xquad-tr-78921f103805|xquad-tr-13344c31f203|xquad-tr-af15e409c657|xquad-tr-c7f949af8938|xquad-tr-47af34496cb9|xquad-tr-5049f29404c9|xquad-tr-bc6c7ad63735|xquad-tr-61d21e7047fd|xquad-tr-b0a07a94d027|xquad-tr-53b89d614d63|xquad-tr-1205a55bc8be|xquad-tr-6fea66e18af0|xquad-tr-dfff3315b967|xquad-tr-7c4b2b204ded|xquad-tr-0395d7cf3439|xquad-tr-5d57febd31d2|xquad-tr-717a8e567f6e|xquad-tr-1005ea8ca58f|xquad-tr-2d75b44c21c1|xquad-tr-36478d7e8467,,,,5970,xquad-tr-13344c31f203|xquad-tr-78921f103805|xquad-tr-47af34496cb9|xquad-tr-c7f949af8938|xquad-tr-af15e409c657,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1576.7461669893237,False,,0.0,,0.0,,,,tr,1.0,0.5,1.0,0.6309297535714575,0.00065448,Yüksek mahkeme davaları ne hakkında yürütülüyordu?,xquad-tr-57097d63ed30961900e84200,1.0,1.0,temel kanallarınının,0,899.2667499987874,0.00065436,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-13344c31f203"":0.91,""xquad-tr-78921f103805"":0.79,""xquad-tr-47af34496cb9"":0.77,""xquad-tr-c7f949af8938"":0.26,""xquad-tr-af15e409c657"":0.17,""xquad-tr-1205a55bc8be"":0.13,""xquad-tr-5049f29404c9"":0.12,""xquad-tr-0395d7cf3439"":0.11,""xquad-tr-2d75b44c21c1"":0.11,""xquad-tr-5d57febd31d2"":0.1,""xquad-tr-b0a07a94d027"":0.08,""xquad-tr-717a8e567f6e"":0.08,""xquad-tr-dfff3315b967"":0.07,""xquad-tr-1005ea8ca58f"":0.06,""xquad-tr-61d21e7047fd"":0.04,""xquad-tr-6fea66e18af0"":0.03,""xquad-tr-36478d7e8467"":0.03,""xquad-tr-bc6c7ad63735"":0.02,""xquad-tr-53b89d614d63"":0.02,""xquad-tr-7c4b2b204ded"":0.02}}",,15580,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.2e-07,12,677.4794169905363,0,real,True,test,,0.0,0,0.0,0,False
False,,,,P,xquad-tr-84c0e5879b5d|xquad-tr-94078d72dd6e|xquad-tr-4ce3b039da5b|xquad-tr-496fa29a1810|xquad-tr-c84dc45a4483|xquad-tr-817b27790c90|xquad-tr-9ee2454dedcd|xquad-tr-4de586fed59c|xquad-tr-e0108bebbd24|xquad-tr-c8b68ce4b8fd|xquad-tr-ec8b393a2f7b|xquad-tr-4a841f83d10a|xquad-tr-1b0c70acfbe4|xquad-tr-4f05dd05be91|xquad-tr-0829db2785c8|xquad-tr-6b70e4d40c90|xquad-tr-61d21e7047fd|xquad-tr-172516aff4b2|xquad-tr-40d527d5f0af|xquad-tr-00131885f61f,,,,6000,xquad-tr-84c0e5879b5d|xquad-tr-94078d72dd6e|xquad-tr-4ce3b039da5b|xquad-tr-496fa29a1810|xquad-tr-c84dc45a4483,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1459.7386670066044,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.0006285,Melbourne'ün işçi sınıfı banliyölerinde hangi siyasi parti en güçlüdür?,xquad-tr-570d28bdb3d812140066d4a3,1.0,1.0,Avustralya İşçi Partisi,0,919.8801669990644,0.00062832,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-84c0e5879b5d"":0.97,""xquad-tr-94078d72dd6e"":0.01,""xquad-tr-4ce3b039da5b"":0.01,""xquad-tr-496fa29a1810"":0.01,""xquad-tr-c84dc45a4483"":0.01,""xquad-tr-817b27790c90"":0.01,""xquad-tr-9ee2454dedcd"":0.01,""xquad-tr-4de586fed59c"":0.01,""xquad-tr-e0108bebbd24"":0.01,""xquad-tr-c8b68ce4b8fd"":0.01,""xquad-tr-ec8b393a2f7b"":0.01,""xquad-tr-4a841f83d10a"":0.01,""xquad-tr-4f05dd05be91"":0.01,""xquad-tr-0829db2785c8"":0.01,""xquad-tr-6b70e4d40c90"":0.01,""xquad-tr-61d21e7047fd"":0.01,""xquad-tr-172516aff4b2"":0.01,""xquad-tr-40d527d5f0af"":0.01,""xquad-tr-00131885f61f"":0.01,""xquad-tr-1b0c70acfbe4"":0.0}}",,14960,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.8e-07,18,539.85850000754,0,real,True,test,,0.0,0,0.0,0,False
False,,,,P,xquad-tr-84c0e5879b5d|xquad-tr-4ce3b039da5b|xquad-tr-817b27790c90|xquad-tr-94078d72dd6e|xquad-tr-c8b68ce4b8fd|xquad-tr-95526a3d3722|xquad-tr-5e639bf17208|xquad-tr-c84dc45a4483|xquad-tr-ec8b393a2f7b|xquad-tr-33a85f292858|xquad-tr-4f05dd05be91|xquad-tr-4de586fed59c|xquad-tr-32f9b3f9058f|xquad-tr-61d21e7047fd|xquad-tr-172516aff4b2|xquad-tr-4a841f83d10a|xquad-tr-ffe52435c3c7|xquad-tr-3dcc3bbc2c25|xquad-tr-b2be6da0eb69|xquad-tr-3ef5f57c6f4b,,,,3511,xquad-tr-84c0e5879b5d|xquad-tr-4ce3b039da5b|xquad-tr-817b27790c90|xquad-tr-94078d72dd6e|xquad-tr-c8b68ce4b8fd,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1544.091916992329,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.000627524,Melbourne'ün varlıklı bölgelerinde hangi siyasi parti en güçlüdür?,xquad-tr-570d28bdb3d812140066d4a4,1.0,1.0,Liberal Partisi,0,991.7375420045573,0.000627354,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-84c0e5879b5d"":0.97,""xquad-tr-4ce3b039da5b"":0.01,""xquad-tr-817b27790c90"":0.01,""xquad-tr-94078d72dd6e"":0.01,""xquad-tr-c8b68ce4b8fd"":0.01,""xquad-tr-95526a3d3722"":0.01,""xquad-tr-5e639bf17208"":0.01,""xquad-tr-c84dc45a4483"":0.01,""xquad-tr-ec8b393a2f7b"":0.01,""xquad-tr-33a85f292858"":0.01,""xquad-tr-4f05dd05be91"":0.01,""xquad-tr-4de586fed59c"":0.01,""xquad-tr-32f9b3f9058f"":0.01,""xquad-tr-61d21e7047fd"":0.01,""xquad-tr-172516aff4b2"":0.01,""xquad-tr-4a841f83d10a"":0.01,""xquad-tr-ffe52435c3c7"":0.01,""xquad-tr-3dcc3bbc2c25"":0.01,""xquad-tr-b2be6da0eb69"":0.01,""xquad-tr-3ef5f57c6f4b"":0.01}}",,14937,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.7e-07,17,552.3543749877717,0,real,True,test,,0.0,0,0.0,0,False
False,,,,P,xquad-tr-84c0e5879b5d|xquad-tr-868c6ec8815b|xquad-tr-3ef5f57c6f4b|xquad-tr-02d7ab96e83c|xquad-tr-172516aff4b2|xquad-tr-b2be6da0eb69|xquad-tr-28724ad8bf70|xquad-tr-4ce3b039da5b|xquad-tr-33a85f292858|xquad-tr-7208ece436ee|xquad-tr-07b450b99a51|xquad-tr-c84dc45a4483|xquad-tr-2d053c371ab3|xquad-tr-4f05dd05be91|xquad-tr-3dcc3bbc2c25|xquad-tr-2a13deb186bd|xquad-tr-f33ae3529e8d|xquad-tr-f3632c9a76b7|xquad-tr-37bb4f02ea52|xquad-tr-85c908dac685,,,,3546,xquad-tr-84c0e5879b5d|xquad-tr-4ce3b039da5b|xquad-tr-7208ece436ee|xquad-tr-2a13deb186bd|xquad-tr-868c6ec8815b,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,2251.3055829913355,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.000624804,Victoria'nın kuzeybatı ve doğu bölgelerinde hangi parti en güçlüdür?,xquad-tr-570d28bdb3d812140066d4a5,1.0,1.0,Ulusal Partisi,0,1699.2113329906715,0.000624624,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-84c0e5879b5d"":0.97,""xquad-tr-4ce3b039da5b"":0.02,""xquad-tr-7208ece436ee"":0.02,""xquad-tr-2a13deb186bd"":0.02,""xquad-tr-868c6ec8815b"":0.01,""xquad-tr-3ef5f57c6f4b"":0.01,""xquad-tr-02d7ab96e83c"":0.01,""xquad-tr-172516aff4b2"":0.01,""xquad-tr-b2be6da0eb69"":0.01,""xquad-tr-28724ad8bf70"":0.01,""xquad-tr-33a85f292858"":0.01,""xquad-tr-07b450b99a51"":0.01,""xquad-tr-c84dc45a4483"":0.01,""xquad-tr-2d053c371ab3"":0.01,""xquad-tr-4f05dd05be91"":0.01,""xquad-tr-3dcc3bbc2c25"":0.01,""xquad-tr-f33ae3529e8d"":0.01,""xquad-tr-f3632c9a76b7"":0.01,""xquad-tr-37bb4f02ea52"":0.01,""xquad-tr-85c908dac685"":0.01}}",,14872,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.8e-07,18,552.094250000664,0,real,True,test,,0.0,0,0.0,0,False
False,,,,P,xquad-tr-868c6ec8815b|xquad-tr-408e1ceaefad|xquad-tr-84c0e5879b5d|xquad-tr-c8b68ce4b8fd|xquad-tr-af15e409c657|xquad-tr-4f05dd05be91|xquad-tr-07b450b99a51|xquad-tr-7208ece436ee|xquad-tr-b2be6da0eb69|xquad-tr-3ef5f57c6f4b|xquad-tr-c84dc45a4483|xquad-tr-e1a11a742b61|xquad-tr-28724ad8bf70|xquad-tr-2d053c371ab3|xquad-tr-4ce3b039da5b|xquad-tr-02d7ab96e83c|xquad-tr-00131885f61f|xquad-tr-1205a55bc8be|xquad-tr-1005ea8ca58f|xquad-tr-48519463137f,,,,4059,xquad-tr-868c6ec8815b|xquad-tr-e1a11a742b61|xquad-tr-2d053c371ab3|xquad-tr-48519463137f|xquad-tr-7208ece436ee,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,2005.669834004948,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.000639528,Victoria Parlamentosu'nu hangi belge oluşturmuştur?,xquad-tr-570d2f5bfed7b91900d45cd3,1.0,1.0,Victoria Anayasası Kanunu 1855,0,1048.3009169984143,0.000639408,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-868c6ec8815b"":0.93,""xquad-tr-e1a11a742b61"":0.09,""xquad-tr-2d053c371ab3"":0.08,""xquad-tr-48519463137f"":0.08,""xquad-tr-7208ece436ee"":0.07,""xquad-tr-408e1ceaefad"":0.06,""xquad-tr-07b450b99a51"":0.05,""xquad-tr-c84dc45a4483"":0.05,""xquad-tr-4ce3b039da5b"":0.05,""xquad-tr-af15e409c657"":0.04,""xquad-tr-b2be6da0eb69"":0.04,""xquad-tr-1205a55bc8be"":0.04,""xquad-tr-84c0e5879b5d"":0.02,""xquad-tr-c8b68ce4b8fd"":0.02,""xquad-tr-4f05dd05be91"":0.02,""xquad-tr-3ef5f57c6f4b"":0.02,""xquad-tr-28724ad8bf70"":0.02,""xquad-tr-02d7ab96e83c"":0.02,""xquad-tr-1005ea8ca58f"":0.02,""xquad-tr-00131885f61f"":0.01}}",,15224,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.2e-07,12,957.3689170065336,0,real,True,test,,0.0,0,0.0,0,False
False,,,,P,xquad-tr-3ef5f57c6f4b|xquad-tr-da0a49ac3dbf|xquad-tr-cc3cff2b6711|xquad-tr-515e520983bf|xquad-tr-1955dfb7dcf8|xquad-tr-1b252cecccf1|xquad-tr-07b450b99a51|xquad-tr-fc07a484dfcc|xquad-tr-f3632c9a76b7|xquad-tr-3549ea4088fa|xquad-tr-04c15ed36672|xquad-tr-09adcd67a6a7|xquad-tr-57db7183a0c4|xquad-tr-dfff3315b967|xquad-tr-50e788dec56f|xquad-tr-cf9d3c41c0ee|xquad-tr-1a02c22956bb|xquad-tr-33a85f292858|xquad-tr-d3201e523e0b|xquad-tr-3ecd8572f796,,,,3666,xquad-tr-3ef5f57c6f4b|xquad-tr-04c15ed36672|xquad-tr-50e788dec56f|xquad-tr-da0a49ac3dbf|xquad-tr-cc3cff2b6711,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",0.0,0,2170.882165999501,False,,0.0,,0.0,,,44.57062498840969,tr,1.0,1.0,1.0,1.0,0.0005870700000000001,Ford'un fabrikaları ne zaman kapanacak?,xquad-tr-570d3468b3d812140066d546,1.0,1.0,Ekim 2016,0,1519.1767910000635,0.00058695,"{""strategy"":""pointwise"",""exists"":null,""scores"":{""xquad-tr-3ef5f57c6f4b"":0.89,""xquad-tr-04c15ed36672"":0.02,""xquad-tr-50e788dec56f"":0.02,""xquad-tr-da0a49ac3dbf"":0.01,""xquad-tr-cc3cff2b6711"":0.01,""xquad-tr-515e520983bf"":0.01,""xquad-tr-1955dfb7dcf8"":0.01,""xquad-tr-1b252cecccf1"":0.01,""xquad-tr-07b450b99a51"":0.01,""xquad-tr-fc07a484dfcc"":0.01,""xquad-tr-f3632c9a76b7"":0.01,""xquad-tr-3549ea4088fa"":0.01,""xquad-tr-09adcd67a6a7"":0.01,""xquad-tr-57db7183a0c4"":0.01,""xquad-tr-dfff3315b967"":0.01,""xquad-tr-cf9d3c41c0ee"":0.01,""xquad-tr-1a02c22956bb"":0.01,""xquad-tr-33a85f292858"":0.01,""xquad-tr-3ecd8572f796"":0.01,""xquad-tr-d3201e523e0b"":0.0}}",,13975,440,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.2e-07,12,651.7053749994375,0,real,True,test,,0.0,0,0.0,0,False
