abstained,answer,answer_em,answer_f1,branch,candidate_ids,citation_support_fraction,citation_validity,citation_verification_passed,context_chars,context_ids,context_routes,context_signals,embedding_index_cost_usd_once,embedding_index_input_tokens_once,end_to_end_ms,fallback,generation_error,generation_finish_reason,generation_ms,generator_completion_tokens,generator_cost_usd,generator_model,generator_prompt_tokens,index_ms_once,language,mrr_10_candidates,mrr_10_context,ndcg_10_candidates,ndcg_10_context,online_cost_usd,query,query_id,recall_candidate_k,recall_context_k,references,regeneration_count,replay_incremental_cost_usd,rerank_ms,reranker_cost_usd,reranker_details,reranker_error,reranker_input_tokens,reranker_output_tokens,reranker_requested_model,reranker_resolved_model,retrieval_cost_usd,retrieval_input_tokens,retrieval_ms,retry_count,run_kind,source_contains_gold,split,verification_checks,verification_cost_usd,verification_input_tokens,verification_ms,verification_output_tokens,wrong_answer
False,"Uluslararası düzeyde, fiyat artışları nedeniyle otomobil gibi birçok sektörde rekabetçi konumlar değişmiştir [xquad-tr-50e788dec56f].",0.0,0.15384615384615385,G,xquad-tr-50e788dec56f|xquad-tr-61d21e7047fd|xquad-tr-ffacd5692de7|xquad-tr-ba97240ac13e|xquad-tr-f9cee47afa9a|xquad-tr-0da52699e654|xquad-tr-02b48bacfd77|xquad-tr-c53f1075698c|xquad-tr-76761ccdae4e|xquad-tr-33a85f292858|xquad-tr-63a31756327f|xquad-tr-2bbae970c347|xquad-tr-b64734a6ca82|xquad-tr-acef039dc7e9|xquad-tr-483d3afb8e0d|xquad-tr-1a02c22956bb|xquad-tr-5efd004121af|xquad-tr-3a955860c4e0|xquad-tr-04c15ed36672|xquad-tr-1a004f10d96c,,1.0,,2868,xquad-tr-50e788dec56f|xquad-tr-04c15ed36672|xquad-tr-3a955860c4e0|xquad-tr-5efd004121af|xquad-tr-acef039dc7e9,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,3191.652958994382,False,,stop,1575.041375006549,199,0.00152475,google/gemini-3.8-flash,1038,,tr,1.0,1.0,1.0,1.0,0.001873686,"Uluslararası düzeyde, hangi endüstrinin rekabetçi konumları etkilenmiştir?",xquad-tr-5726241189a1e219009ac2df,1.0,1.0,otomobil,0,0.00152475,1012.2796669893432,0.000348936,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-50e788dec56f"":0.93,""xquad-tr-04c15ed36672"":0.16,""xquad-tr-3a955860c4e0"":0.14,""xquad-tr-5efd004121af"":0.13,""xquad-tr-acef039dc7e9"":0.11,""xquad-tr-483d3afb8e0d"":0.1,""xquad-tr-1a02c22956bb"":0.08,""xquad-tr-2bbae970c347"":0.07,""xquad-tr-63a31756327f"":0.06,""xquad-tr-b64734a6ca82"":0.06,""xquad-tr-0da52699e654"":0.05,""xquad-tr-c53f1075698c"":0.05,""xquad-tr-1a004f10d96c"":0.05,""xquad-tr-ba97240ac13e"":0.04,""xquad-tr-02b48bacfd77"":0.04,""xquad-tr-61d21e7047fd"":0.03,""xquad-tr-ffacd5692de7"":0.03,""xquad-tr-f9cee47afa9a"":0.03,""xquad-tr-33a85f292858"":0.03,""xquad-tr-76761ccdae4e"":0.02}}",,8308,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.6e-07,16,604.3319169984898,0,real,True,test,,0.0,0,0.0,0,True
False,Makroekonomik problemler hem enflasyonist hem de deflasyonist etkilerden oluşmuştur [xquad-tr-50e788dec56f].,0.0,0.19999999999999998,G,xquad-tr-50e788dec56f|xquad-tr-61d21e7047fd|xquad-tr-7c4b2b204ded|xquad-tr-f4f06203cea7|xquad-tr-640a0af166e5|xquad-tr-1005ea8ca58f|xquad-tr-1205a55bc8be|xquad-tr-9e485ba2d7c8|xquad-tr-47af34496cb9|xquad-tr-32f9b3f9058f|xquad-tr-da0a49ac3dbf|xquad-tr-58f04ac166fc|xquad-tr-dfff3315b967|xquad-tr-e45932b173af|xquad-tr-b64734a6ca82|xquad-tr-ffacd5692de7|xquad-tr-c0272f2104fa|xquad-tr-5d6c794a5589|xquad-tr-f35e308d9792|xquad-tr-22250b569864,,1.0,,4145,xquad-tr-50e788dec56f|xquad-tr-640a0af166e5|xquad-tr-58f04ac166fc|xquad-tr-dfff3315b967|xquad-tr-e45932b173af,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,4480.830375003279,False,,stop,3243.3014170092065,190,0.0017085,google/gemini-3.8-flash,1328,,tr,1.0,1.0,1.0,1.0,0.0021266519999999997,Hangi sorun hem enflasyonist hem de deflasyonist etkilerden oluşmaktadır?,xquad-tr-5726241189a1e219009ac2e0,1.0,1.0,Makroekonomik,0,0.0017085,704.8432919982588,0.000418152,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-50e788dec56f"":0.87,""xquad-tr-640a0af166e5"":0.21,""xquad-tr-58f04ac166fc"":0.07,""xquad-tr-dfff3315b967"":0.07,""xquad-tr-e45932b173af"":0.06,""xquad-tr-f4f06203cea7"":0.05,""xquad-tr-da0a49ac3dbf"":0.05,""xquad-tr-5d6c794a5589"":0.05,""xquad-tr-61d21e7047fd"":0.04,""xquad-tr-1005ea8ca58f"":0.04,""xquad-tr-47af34496cb9"":0.04,""xquad-tr-32f9b3f9058f"":0.04,""xquad-tr-ffacd5692de7"":0.04,""xquad-tr-c0272f2104fa"":0.04,""xquad-tr-f35e308d9792"":0.04,""xquad-tr-1205a55bc8be"":0.03,""xquad-tr-b64734a6ca82"":0.03,""xquad-tr-7c4b2b204ded"":0.02,""xquad-tr-9e485ba2d7c8"":0.02,""xquad-tr-22250b569864"":0.02}}",,9956,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,2.2e-07,22,532.6856659958139,0,real,True,test,,0.0,0,0.0,0,True
False,"Petrol krizi, petrol şirketlerini Kuzey Kutbu gibi engebeli arazilerde bile petrol kaynaklarını artırmak için yeni yollar aramaya yöneltmiştir [xquad-tr-50e788dec56f].",0.0,0.19999999999999998,G,xquad-tr-50e788dec56f|xquad-tr-640a0af166e5|xquad-tr-ffe52435c3c7|xquad-tr-04c15ed36672|xquad-tr-f4f06203cea7|xquad-tr-4a841f83d10a|xquad-tr-61d21e7047fd|xquad-tr-5efd004121af|xquad-tr-d22d36d2718f|xquad-tr-817b27790c90|xquad-tr-7c4b2b204ded|xquad-tr-58f04ac166fc|xquad-tr-41d0eeaba356|xquad-tr-1205a55bc8be|xquad-tr-ca63f8e093d8|xquad-tr-1a004f10d96c|xquad-tr-193e3666bbf5|xquad-tr-f4bcf5ea40ac|xquad-tr-71cdfa240ba3|xquad-tr-3a955860c4e0,,1.0,,3188,xquad-tr-50e788dec56f|xquad-tr-640a0af166e5|xquad-tr-04c15ed36672|xquad-tr-ffe52435c3c7|xquad-tr-f4f06203cea7,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,3631.6032919858117,False,,stop,2563.1072919932194,194,0.00155625,google/gemini-3.8-flash,1105,,tr,1.0,1.0,1.0,1.0,0.0019057739999999998,"Petrol krizi, petrol şirketlerinin hangi bölgede petrol arzını artırmasına neden oldu?",xquad-tr-5726241189a1e219009ac2e1,1.0,1.0,Kuzey Kutbu,0,0.00155625,498.11912499717437,0.000349524,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-50e788dec56f"":0.86,""xquad-tr-640a0af166e5"":0.07,""xquad-tr-04c15ed36672"":0.07,""xquad-tr-ffe52435c3c7"":0.05,""xquad-tr-f4f06203cea7"":0.04,""xquad-tr-4a841f83d10a"":0.03,""xquad-tr-5efd004121af"":0.03,""xquad-tr-1205a55bc8be"":0.03,""xquad-tr-ca63f8e093d8"":0.03,""xquad-tr-193e3666bbf5"":0.03,""xquad-tr-61d21e7047fd"":0.02,""xquad-tr-d22d36d2718f"":0.02,""xquad-tr-817b27790c90"":0.02,""xquad-tr-7c4b2b204ded"":0.02,""xquad-tr-58f04ac166fc"":0.02,""xquad-tr-41d0eeaba356"":0.02,""xquad-tr-1a004f10d96c"":0.02,""xquad-tr-f4bcf5ea40ac"":0.02,""xquad-tr-71cdfa240ba3"":0.02,""xquad-tr-3a955860c4e0"":0.02}}",,8322,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.9e-07,19,570.3768749954179,0,real,True,test,,0.0,0,0.0,0,True
False,Önemli derecede üretime başlamak için petrol bulmak ve yeni alanları geliştirmek beş ila on yıl sürmekteydi [xquad-tr-50e788dec56f].,0.0,0.3157894736842105,G,xquad-tr-50e788dec56f|xquad-tr-640a0af166e5|xquad-tr-cf9d3c41c0ee|xquad-tr-04c15ed36672|xquad-tr-09da7e8547ec|xquad-tr-3a955860c4e0|xquad-tr-1434d4ebf733|xquad-tr-33a85f292858|xquad-tr-1a004f10d96c|xquad-tr-2a13deb186bd|xquad-tr-f4f06203cea7|xquad-tr-dfff3315b967|xquad-tr-cc3cff2b6711|xquad-tr-2bbae970c347|xquad-tr-929b15643900|xquad-tr-5efd004121af|xquad-tr-1955dfb7dcf8|xquad-tr-199a59f3dea6|xquad-tr-6fea66e18af0|xquad-tr-36478d7e8467,,1.0,,3714,xquad-tr-50e788dec56f|xquad-tr-929b15643900|xquad-tr-5efd004121af|xquad-tr-1434d4ebf733|xquad-tr-1955dfb7dcf8,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,3441.202707006596,False,,stop,2351.988040987635,178,0.00160725,google/gemini-3.8-flash,1253,,tr,1.0,1.0,1.0,1.0,0.001956018,Yeni alanların önemli miktarda petrol üretimine sahip olması ne kadar sürer?,xquad-tr-5726241189a1e219009ac2e2,1.0,1.0,beş ila on,0,0.00160725,604.5847500063246,0.000348768,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-50e788dec56f"":0.96,""xquad-tr-929b15643900"":0.05,""xquad-tr-5efd004121af"":0.05,""xquad-tr-1434d4ebf733"":0.04,""xquad-tr-1955dfb7dcf8"":0.04,""xquad-tr-640a0af166e5"":0.03,""xquad-tr-04c15ed36672"":0.03,""xquad-tr-f4f06203cea7"":0.03,""xquad-tr-2bbae970c347"":0.03,""xquad-tr-199a59f3dea6"":0.03,""xquad-tr-cf9d3c41c0ee"":0.02,""xquad-tr-09da7e8547ec"":0.02,""xquad-tr-3a955860c4e0"":0.02,""xquad-tr-33a85f292858"":0.02,""xquad-tr-1a004f10d96c"":0.02,""xquad-tr-2a13deb186bd"":0.02,""xquad-tr-dfff3315b967"":0.02,""xquad-tr-cc3cff2b6711"":0.02,""xquad-tr-6fea66e18af0"":0.02,""xquad-tr-36478d7e8467"":0.02}}",,8304,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.7e-07,17,484.6299160126364,0,real,True,test,,0.0,0,0.0,0,True
False,"Bağlantısız modda her bir pakette tam adresleme bilgisi bulunmaktadır [xquad-tr-4abaaaf8c66e]. Ayrıca her bir paket hedef adresi, kaynak adresi, port numarası ve bazen de sıra numarasıyla etiketlenir [xquad-tr-4abaaaf8c66e].",0.0,0.21428571428571425,G,xquad-tr-4abaaaf8c66e|xquad-tr-78921f103805|xquad-tr-6aaf26e70f3b|xquad-tr-32ef242629e9|xquad-tr-c2d7b0c4ce20|xquad-tr-8fcabca21ff1|xquad-tr-c70ce4ff4d58|xquad-tr-af15e409c657|xquad-tr-660ba94e4a8b|xquad-tr-cc3cff2b6711|xquad-tr-515e520983bf|xquad-tr-e1b610d2f4b4|xquad-tr-9ee2454dedcd|xquad-tr-7ab5d667fceb|xquad-tr-b46b7e80499c|xquad-tr-02d7ab96e83c|xquad-tr-8116185d96cb|xquad-tr-54ad3394fb35|xquad-tr-22250b569864|xquad-tr-3ecd8572f796,,1.0,,5014,xquad-tr-4abaaaf8c66e|xquad-tr-8116185d96cb|xquad-tr-02d7ab96e83c|xquad-tr-54ad3394fb35|xquad-tr-22250b569864,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,14801.228041993454,False,,stop,13689.430291997269,304,0.0023325,google/gemini-3.8-flash,1590,,tr,1.0,1.0,1.0,1.0,0.002717976,Her bir paket bağlantısız modda ne içerir?,xquad-tr-5726385e271a42140099d797,1.0,1.0,tam adresleme bilgisi,0,0.0023325,584.3392499955371,0.000385476,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-4abaaaf8c66e"":0.96,""xquad-tr-8116185d96cb"":0.54,""xquad-tr-02d7ab96e83c"":0.48,""xquad-tr-54ad3394fb35"":0.47,""xquad-tr-22250b569864"":0.26,""xquad-tr-7ab5d667fceb"":0.19,""xquad-tr-b46b7e80499c"":0.16,""xquad-tr-3ecd8572f796"":0.08,""xquad-tr-9ee2454dedcd"":0.07,""xquad-tr-660ba94e4a8b"":0.06,""xquad-tr-32ef242629e9"":0.05,""xquad-tr-6aaf26e70f3b"":0.04,""xquad-tr-af15e409c657"":0.03,""xquad-tr-cc3cff2b6711"":0.03,""xquad-tr-515e520983bf"":0.03,""xquad-tr-78921f103805"":0.02,""xquad-tr-c2d7b0c4ce20"":0.02,""xquad-tr-8fcabca21ff1"":0.02,""xquad-tr-e1b610d2f4b4"":0.02,""xquad-tr-c70ce4ff4d58"":0.01}}",,9178,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.3e-07,13,527.4585000006482,0,real,True,test,,0.0,0,0.0,0,True
False,Paketler bireysel olarak sevk edilir [xquad-tr-4abaaaf8c66e].,0.0,0.5714285714285715,G,xquad-tr-4abaaaf8c66e|xquad-tr-994702ee8183|xquad-tr-e4de0bd829f8|xquad-tr-4ba7d93f5f1d|xquad-tr-32ef242629e9|xquad-tr-7c4b2b204ded|xquad-tr-ce42661127ac|xquad-tr-c2d7b0c4ce20|xquad-tr-cc3cff2b6711|xquad-tr-1b8a8e3bbd48|xquad-tr-172516aff4b2|xquad-tr-640a0af166e5|xquad-tr-13344c31f203|xquad-tr-02d7ab96e83c|xquad-tr-07b450b99a51|xquad-tr-6434b8c478c4|xquad-tr-8116185d96cb|xquad-tr-93789f9716ec|xquad-tr-7ab5d667fceb|xquad-tr-50f65cded2d9,,1.0,,5153,xquad-tr-4abaaaf8c66e|xquad-tr-8116185d96cb|xquad-tr-93789f9716ec|xquad-tr-6434b8c478c4|xquad-tr-7ab5d667fceb,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,3402.2012920031557,False,,stop,2458.485458002542,183,0.001911,google/gemini-3.8-flash,1633,,tr,1.0,1.0,1.0,1.0,0.002330328,Paketler nasıl sevk edilir?,xquad-tr-5726385e271a42140099d798,1.0,1.0,bireysel olarak,0,0.001911,492.3327500000596,0.000419328,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-4abaaaf8c66e"":0.95,""xquad-tr-8116185d96cb"":0.6,""xquad-tr-93789f9716ec"":0.55,""xquad-tr-6434b8c478c4"":0.46,""xquad-tr-7ab5d667fceb"":0.13,""xquad-tr-32ef242629e9"":0.12,""xquad-tr-07b450b99a51"":0.09,""xquad-tr-02d7ab96e83c"":0.06,""xquad-tr-c2d7b0c4ce20"":0.04,""xquad-tr-cc3cff2b6711"":0.04,""xquad-tr-13344c31f203"":0.04,""xquad-tr-7c4b2b204ded"":0.03,""xquad-tr-1b8a8e3bbd48"":0.03,""xquad-tr-172516aff4b2"":0.03,""xquad-tr-640a0af166e5"":0.03,""xquad-tr-50f65cded2d9"":0.03,""xquad-tr-e4de0bd829f8"":0.02,""xquad-tr-4ba7d93f5f1d"":0.02,""xquad-tr-ce42661127ac"":0.02,""xquad-tr-994702ee8183"":0.01}}",,9984,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,8e-08,8,451.38308400055394,0,real,True,test,,0.0,0,0.0,0,False
False,"Her bir paket bir hedef adresi, kaynak adresi ve port numarasıyla etiketlenir [xquad-tr-4abaaaf8c66e]. Ayrıca paketin sıra numarasıyla da etiketlenebilir [xquad-tr-4abaaaf8c66e].",0.0,0.56,G,xquad-tr-4abaaaf8c66e|xquad-tr-32ef242629e9|xquad-tr-500de7a9382f|xquad-tr-17f8de581e6d|xquad-tr-515e520983bf|xquad-tr-5efd004121af|xquad-tr-e4de0bd829f8|xquad-tr-02d7ab96e83c|xquad-tr-8fcabca21ff1|xquad-tr-332ea4ca6a20|xquad-tr-c70ce4ff4d58|xquad-tr-7ab5d667fceb|xquad-tr-9c6b16451bd8|xquad-tr-e1b610d2f4b4|xquad-tr-172516aff4b2|xquad-tr-cc3cff2b6711|xquad-tr-a40f711fb279|xquad-tr-3a955860c4e0|xquad-tr-dfff3315b967|xquad-tr-a331d4542806,,1.0,,3752,xquad-tr-4abaaaf8c66e|xquad-tr-332ea4ca6a20|xquad-tr-e1b610d2f4b4|xquad-tr-7ab5d667fceb|xquad-tr-9c6b16451bd8,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,13689.964250006597,False,,stop,12568.930541005102,236,0.00176625,google/gemini-3.8-flash,1175,,tr,1.0,1.0,1.0,1.0,0.002161218,Her bir paket etiketinde ne bulunur?,xquad-tr-5726385e271a42140099d799,1.0,1.0,"hedef adresi, kaynak adresi ve port numarasıyla",0,0.00176625,533.40745899186,0.000394968,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-4abaaaf8c66e"":0.95,""xquad-tr-332ea4ca6a20"":0.06,""xquad-tr-e1b610d2f4b4"":0.06,""xquad-tr-7ab5d667fceb"":0.05,""xquad-tr-9c6b16451bd8"":0.05,""xquad-tr-172516aff4b2"":0.04,""xquad-tr-cc3cff2b6711"":0.04,""xquad-tr-32ef242629e9"":0.03,""xquad-tr-515e520983bf"":0.03,""xquad-tr-8fcabca21ff1"":0.03,""xquad-tr-a40f711fb279"":0.03,""xquad-tr-3a955860c4e0"":0.03,""xquad-tr-dfff3315b967"":0.03,""xquad-tr-a331d4542806"":0.03,""xquad-tr-17f8de581e6d"":0.02,""xquad-tr-5efd004121af"":0.02,""xquad-tr-e4de0bd829f8"":0.02,""xquad-tr-02d7ab96e83c"":0.02,""xquad-tr-c70ce4ff4d58"":0.02,""xquad-tr-500de7a9382f"":0.01}}",,9404,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1e-07,10,587.6262500096345,0,real,True,test,,0.0,0,0.0,0,False
False,"Hedefte, orijinal mesaj veya veri, paket sıralama sayısına göre doğru sırada yeniden birleştirilir [xquad-tr-4abaaaf8c66e].",0.0,0.7826086956521738,G,xquad-tr-e1b610d2f4b4|xquad-tr-4abaaaf8c66e|xquad-tr-8116185d96cb|xquad-tr-7c4b2b204ded|xquad-tr-5d70ee8e7c91|xquad-tr-e4de0bd829f8|xquad-tr-58f04ac166fc|xquad-tr-07b450b99a51|xquad-tr-cc3cff2b6711|xquad-tr-32ef242629e9|xquad-tr-22250b569864|xquad-tr-54ad3394fb35|xquad-tr-c2d7b0c4ce20|xquad-tr-0395d7cf3439|xquad-tr-1b8a8e3bbd48|xquad-tr-332ea4ca6a20|xquad-tr-3a955860c4e0|xquad-tr-1955dfb7dcf8|xquad-tr-94078d72dd6e|xquad-tr-7ab5d667fceb,,1.0,,3856,xquad-tr-4abaaaf8c66e|xquad-tr-8116185d96cb|xquad-tr-1955dfb7dcf8|xquad-tr-e1b610d2f4b4|xquad-tr-1b8a8e3bbd48,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,3808.225084008882,False,,stop,2810.0617919990327,148,0.001482,google/gemini-3.8-flash,1236,,tr,0.5,1.0,0.6309297535714575,1.0,0.0018550440000000001,Hedefte pakete ne olur?,xquad-tr-5726385e271a42140099d79a,1.0,1.0,orijinal mesaj/veri paket sıralama sayısına göre doğru sırada yeniden birleştirilir,0,0.001482,491.90112500218675,0.000373044,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-4abaaaf8c66e"":0.94,""xquad-tr-8116185d96cb"":0.36,""xquad-tr-1955dfb7dcf8"":0.08,""xquad-tr-e1b610d2f4b4"":0.07,""xquad-tr-1b8a8e3bbd48"":0.07,""xquad-tr-32ef242629e9"":0.06,""xquad-tr-c2d7b0c4ce20"":0.06,""xquad-tr-0395d7cf3439"":0.06,""xquad-tr-3a955860c4e0"":0.06,""xquad-tr-94078d72dd6e"":0.06,""xquad-tr-7ab5d667fceb"":0.06,""xquad-tr-332ea4ca6a20"":0.05,""xquad-tr-cc3cff2b6711"":0.04,""xquad-tr-22250b569864"":0.04,""xquad-tr-54ad3394fb35"":0.03,""xquad-tr-7c4b2b204ded"":0.02,""xquad-tr-5d70ee8e7c91"":0.02,""xquad-tr-e4de0bd829f8"":0.02,""xquad-tr-58f04ac166fc"":0.02,""xquad-tr-07b450b99a51"":0.02}}",,8882,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1e-07,10,506.26216700766236,0,real,True,test,,0.0,0,0.0,0,False
False,ARPANET ve SITA HLN 1969 yılında faaliyete geçmiştir [xquad-tr-8116185d96cb].,0.0,0.2222222222222222,G,xquad-tr-8116185d96cb|xquad-tr-56f4eaadaab4|xquad-tr-515e520983bf|xquad-tr-3ecd8572f796|xquad-tr-da0a49ac3dbf|xquad-tr-47af34496cb9|xquad-tr-625cca9213ec|xquad-tr-ec8b393a2f7b|xquad-tr-f4f06203cea7|xquad-tr-fc07a484dfcc|xquad-tr-7af23ea5eb6c|xquad-tr-dfff3315b967|xquad-tr-57db7183a0c4|xquad-tr-56eda5522458|xquad-tr-3549ea4088fa|xquad-tr-94078d72dd6e|xquad-tr-37bb4f02ea52|xquad-tr-3a955860c4e0|xquad-tr-17f8de581e6d|xquad-tr-85c71e54c978,,1.0,,3454,xquad-tr-8116185d96cb|xquad-tr-56eda5522458|xquad-tr-f4f06203cea7|xquad-tr-7af23ea5eb6c|xquad-tr-85c71e54c978,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,5655.416042005527,False,,stop,4459.165332998964,123,0.0013515,google/gemini-3.8-flash,1187,,tr,1.0,1.0,1.0,1.0,0.0017515080000000001,ARPANET ve SITA ne zaman faaliyete geçmiştir?,xquad-tr-57263c78ec44d21400f3dc7b,1.0,1.0,1969,0,0.0013515,551.2795420072507,0.000400008,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-8116185d96cb"":0.77,""xquad-tr-56eda5522458"":0.06,""xquad-tr-f4f06203cea7"":0.05,""xquad-tr-7af23ea5eb6c"":0.05,""xquad-tr-85c71e54c978"":0.05,""xquad-tr-3549ea4088fa"":0.04,""xquad-tr-94078d72dd6e"":0.04,""xquad-tr-37bb4f02ea52"":0.04,""xquad-tr-17f8de581e6d"":0.04,""xquad-tr-da0a49ac3dbf"":0.03,""xquad-tr-47af34496cb9"":0.03,""xquad-tr-625cca9213ec"":0.03,""xquad-tr-fc07a484dfcc"":0.03,""xquad-tr-dfff3315b967"":0.03,""xquad-tr-57db7183a0c4"":0.03,""xquad-tr-3a955860c4e0"":0.03,""xquad-tr-56f4eaadaab4"":0.02,""xquad-tr-515e520983bf"":0.02,""xquad-tr-3ecd8572f796"":0.02,""xquad-tr-ec8b393a2f7b"":0.02}}",,9524,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.5e-07,15,644.9711669993121,0,real,True,test,,0.0,0,0.0,0,True
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,G,xquad-tr-8116185d96cb|xquad-tr-32ef242629e9|xquad-tr-cc3cff2b6711|xquad-tr-660ba94e4a8b|xquad-tr-7c4b2b204ded|xquad-tr-9f588a6112f7|xquad-tr-9c6b16451bd8|xquad-tr-ca63f8e093d8|xquad-tr-f4f06203cea7|xquad-tr-c70ce4ff4d58|xquad-tr-391129eff6d9|xquad-tr-07b450b99a51|xquad-tr-28724ad8bf70|xquad-tr-01a436bd8738|xquad-tr-ce42661127ac|xquad-tr-56eda5522458|xquad-tr-f4bcf5ea40ac|xquad-tr-7af23ea5eb6c|xquad-tr-7ab5d667fceb|xquad-tr-340f1c764a20,,0.0,,3642,xquad-tr-8116185d96cb|xquad-tr-ce42661127ac|xquad-tr-f4bcf5ea40ac|xquad-tr-7ab5d667fceb|xquad-tr-7af23ea5eb6c,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,22027.350333999493,False,,stop,20993.10241699277,3025,0.012228,google/gemini-3.8-flash,1179,,tr,1.0,1.0,1.0,1.0,0.01259445,X.25 ve ARPANET SITA teknolojileri arasındaki 2 fark nedir?,xquad-tr-57263c78ec44d21400f3dc7c,1.0,1.0,İki temel farka ağ ucundaki ve ağ merkezindeki sunucular arasındaki işlev ve görevlerin bölümü dahildir,0,0.012228,498.62045800546184,0.00036645,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-8116185d96cb"":0.71,""xquad-tr-ce42661127ac"":0.09,""xquad-tr-f4bcf5ea40ac"":0.09,""xquad-tr-7ab5d667fceb"":0.09,""xquad-tr-7af23ea5eb6c"":0.08,""xquad-tr-32ef242629e9"":0.06,""xquad-tr-56eda5522458"":0.05,""xquad-tr-340f1c764a20"":0.05,""xquad-tr-28724ad8bf70"":0.04,""xquad-tr-01a436bd8738"":0.04,""xquad-tr-c70ce4ff4d58"":0.03,""xquad-tr-07b450b99a51"":0.03,""xquad-tr-660ba94e4a8b"":0.02,""xquad-tr-9f588a6112f7"":0.02,""xquad-tr-9c6b16451bd8"":0.02,""xquad-tr-ca63f8e093d8"":0.02,""xquad-tr-f4f06203cea7"":0.02,""xquad-tr-391129eff6d9"":0.02,""xquad-tr-cc3cff2b6711"":0.01,""xquad-tr-7c4b2b204ded"":0.01}}",,8725,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.8e-07,18,535.6274590012617,0,real,True,test,,0.0,0,0.0,0,False
